,time,low,high,open,close,volume
1,1459818000.0,418.89,419.5,419.27,419.5,177.76416599
2,1459821600.0,419.44,420.0,419.5,420.0,248.95173897
3,1459825200.0,419.66,421.98,420.0,421.89,373.16320773
4,1459828800.0,421.89,423.12,421.95,423.09,159.84779863
5,1459832400.0,422.46,423.43,423.09,423.24,226.55390827
6,1459836000.0,422.41,423.3,423.12,422.47,127.37193067
7,1459839600.0,421.62,422.47,422.47,421.94,112.21830118
8,1459843200.0,420.88,422.06,421.9,421.6,99.78535511
9,1459846800.0,421.41,422.4,421.48,421.99,81.83729473
10,1459850400.0,421.21,422.54,422.0,421.21,155.14012862
11,1459854000.0,421.36,421.83,421.6,421.81,64.49812191
12,1459857600.0,421.62,422.49,421.66,422.49,162.60028772
13,1459861200.0,422.03,422.5,422.48,422.26,120.02094892
14,1459864800.0,421.55,422.5,422.27,422.38,187.70578138
15,1459868400.0,421.5,422.49,422.31,422.11,211.37282057
16,1459872000.0,421.5,422.15,422.01,422.0,318.56860631
17,1459875600.0,421.35,422.14,421.9,422.14,273.76687728
18,1459879200.0,420.2,422.14,422.14,421.42,469.02666378
19,1459882800.0,420.2,421.75,421.43,421.5,322.2004458
20,1459886400.0,420.17,421.7,421.5,420.69,470.42201186
21,1459890000.0,420.5,421.39,420.68,420.93,286.78133296
22,1459893600.0,420.5,421.77,420.86,421.51,274.69536703
23,1459897200.0,421.31,422.46,421.76,422.36,497.32085358
24,1459900800.0,422.32,422.93,422.4,422.8,259.56381174
25,1459904400.0,422.1,423.0,422.8,422.1,204.60486764
26,1459908000.0,421.69,422.78,422.56,422.48,240.61164902
27,1459911600.0,421.86,422.52,422.48,422.21,152.08174638
28,1459915200.0,421.72,422.4,422.29,422.06,127.93588
29,1459918800.0,421.5,422.5,422.2,421.88,339.62854908
30,1459922400.0,421.82,422.04,421.95,422.04,94.23662406
31,1459926000.0,421.99,422.04,422.04,421.99,120.48232915
32,1459929600.0,421.62,422.04,421.99,421.84,113.03918489
33,1459933200.0,421.55,422.0,421.79,421.55,74.79597944
34,1459936800.0,421.04,421.68,421.55,421.61,130.33631
35,1459940400.0,421.37,421.75,421.65,421.43,125.42956104
36,1459944000.0,421.15,421.89,421.45,421.63,161.65716793
37,1459947600.0,421.61,422.8,421.63,422.62,183.35786362
38,1459951200.0,421.87,422.87,422.6,421.94,258.45561891
39,1459954800.0,421.69,422.81,421.94,422.56,235.41151782
40,1459958400.0,421.94,422.86,422.53,422.38,194.15912
41,1459962000.0,421.69,422.54,422.35,421.96,322.79927477
42,1459965600.0,421.77,422.4,421.97,422.0,236.15582001
43,1459969200.0,421.4,422.89,422.02,421.47,665.85356386
44,1459972800.0,421.24,422.1,421.55,421.62,190.76016008
45,1459976400.0,421.14,422.34,421.6,421.6,310.77428149
46,1459980000.0,420.61,422.0,421.67,421.68,237.86260041
47,1459983600.0,420.66,421.68,421.67,421.46,231.96792019
48,1459987200.0,420.9,421.93,421.36,421.85,280.82968748
49,1459990800.0,421.51,422.4,421.86,421.91,252.23706491
50,1459994400.0,421.61,422.22,421.92,421.74,184.26232031
51,1459998000.0,420.48,422.22,422.03,421.15,232.96067939
52,1460001600.0,419.41,421.56,421.3,420.05,215.12568064
53,1460005200.0,420.03,420.79,420.05,420.73,92.36963722
54,1460008800.0,420.61,421.78,420.7,421.75,100.38969314
55,1460012400.0,421.31,421.82,421.6,421.48,128.24454355
56,1460016000.0,420.33,421.64,421.48,421.56,174.29613569
57,1460019600.0,421.29,421.87,421.54,421.56,62.94790155
58,1460023200.0,420.8,421.87,421.63,421.32,169.80315471
59,1460026800.0,420.0,421.46,421.32,420.35,250.04438087
60,1460030400.0,420.07,421.66,420.37,421.29,142.9455409
61,1460034000.0,420.49,421.52,421.29,420.85,191.73293718
62,1460037600.0,420.65,421.35,420.86,421.22,191.43620861
63,1460041200.0,420.4,421.5,421.22,421.36,269.56755155
64,1460044800.0,421.26,422.22,421.35,422.21,229.84989472
65,1460048400.0,421.96,422.74,422.21,422.42,203.02224918
66,1460052000.0,421.67,422.5,422.38,422.15,334.97657088
67,1460055600.0,421.37,422.25,422.15,421.52,113.10485404
68,1460059200.0,420.75,422.08,421.51,421.94,289.25571335
69,1460062800.0,421.55,422.08,421.93,422.06,209.76201348
70,1460066400.0,420.82,422.15,422.07,421.48,459.45694399
71,1460070000.0,421.42,422.0,421.47,421.99,247.68982928
72,1460073600.0,421.55,422.15,421.99,421.86,184.20472248
73,1460077200.0,421.24,422.07,421.85,421.6,295.07616613
74,1460080800.0,421.57,422.2,421.6,422.01,207.21314
75,1460084400.0,421.95,422.1,422.01,422.1,93.8079928
76,1460088000.0,422.09,423.0,422.09,422.72,494.9940514
77,1460091600.0,422.13,422.9,422.71,422.13,94.99907428
78,1460095200.0,421.97,422.47,422.47,422.14,137.96205
79,1460098800.0,421.99,422.9,422.14,422.9,105.16221116
80,1460102400.0,422.69,423.3,422.9,422.93,112.0890851
81,1460106000.0,422.89,423.26,422.94,422.89,70.90768
82,1460109600.0,422.64,423.57,423.1,423.14,160.7987382
83,1460113200.0,422.69,423.61,423.13,423.22,146.07177235
84,1460116800.0,422.63,423.72,423.13,423.3,199.31525185
85,1460120400.0,423.41,424.01,423.44,424.01,183.27068995
86,1460124000.0,423.04,424.21,424.01,423.74,383.84971832
87,1460127600.0,423.22,424.42,423.7,424.26,234.95843105
88,1460131200.0,423.41,424.5,424.26,424.02,344.02672534
89,1460134800.0,423.89,424.65,424.01,424.5,252.36835018
90,1460138400.0,422.86,424.5,424.5,423.08,237.04220214
91,1460142000.0,415.71,423.25,423.08,418.65,1325.16496654
92,1460145600.0,416.75,420.29,418.64,420.03,431.07715052
93,1460149200.0,417.59,420.08,420.04,419.55,330.68608884
94,1460152800.0,419.12,420.08,419.46,419.84,285.86654196
95,1460156400.0,418.52,419.84,419.84,419.48,127.06315456
96,1460160000.0,417.94,419.68,419.48,418.53,268.42007389
97,1460163600.0,415.51,418.97,418.53,417.05,431.43259267
98,1460167200.0,416.46,417.75,417.05,417.21,176.22275787
99,1460170800.0,416.79,418.03,417.21,417.81,147.00324103
100,1460174400.0,417.18,419.47,417.79,419.2,136.92787907
101,1460178000.0,417.52,419.14,419.13,417.82,107.11577545
102,1460181600.0,416.91,417.95,417.81,417.38,81.34152907
103,1460185200.0,416.95,417.65,417.56,417.24,61.098629
104,1460188800.0,417.18,417.8,417.46,417.71,42.39993014
105,1460192400.0,417.33,417.82,417.52,417.67,43.73963034
106,1460196000.0,417.01,418.5,417.65,418.39,105.50919586
107,1460199600.0,418.39,418.99,418.4,418.97,48.2851428
108,1460203200.0,418.5,419.19,418.83,419.0,58.02224925
109,1460206800.0,418.5,419.39,419.0,419.18,89.91323316
110,1460210400.0,418.78,419.79,419.26,418.92,148.62174112
111,1460214000.0,417.18,418.93,418.93,418.48,237.45096872
112,1460217600.0,418.29,419.3,418.49,419.11,150.96369273
113,1460221200.0,418.77,419.35,419.16,419.12,118.59640928
114,1460224800.0,417.97,419.25,418.97,419.09,280.03980806
115,1460228400.0,418.74,419.25,419.11,419.15,205.53335964
116,1460232000.0,418.12,419.25,419.17,419.13,208.09548893
117,1460235600.0,418.12,419.13,419.12,419.08,130.63056404
118,1460239200.0,418.53,419.2,419.09,419.11,151.04717445
119,1460242800.0,419.01,419.49,419.09,419.46,91.57804492
120,1460246400.0,419.46,420.17,419.46,419.85,158.92161416
121,1460250000.0,419.61,420.54,419.84,420.29,99.70132482
122,1460253600.0,420.06,420.54,420.28,420.07,137.12865183
123,1460257200.0,419.8,420.15,420.15,420.0,96.03650087
124,1460260800.0,419.99,421.07,419.99,420.92,118.36672381
125,1460264400.0,420.67,421.41,420.94,420.89,120.59403
126,1460268000.0,420.39,420.9,420.88,420.81,49.75711166
127,1460271600.0,420.23,421.13,420.81,421.01,73.43236692
128,1460275200.0,420.55,421.2,421.06,420.7,45.64508852
129,1460278800.0,420.23,420.71,420.7,420.43,30.49225
130,1460282400.0,420.41,422.34,420.41,422.16,225.46325182
131,1460286000.0,421.99,422.42,422.32,422.1,57.027598
132,1460289600.0,422.0,422.66,422.01,422.22,105.41256297
133,1460293200.0,422.32,422.89,422.37,422.6,84.0772085
134,1460296800.0,422.42,422.94,422.6,422.84,122.62065248
135,1460300400.0,422.65,422.95,422.85,422.95,102.66252937
136,1460304000.0,422.78,423.98,422.95,423.74,263.88094667
137,1460307600.0,423.46,423.99,423.74,423.72,229.5544178
138,1460311200.0,423.08,423.89,423.71,423.77,193.98898927
139,1460314800.0,423.03,423.8,423.62,423.13,178.4145057
140,1460318400.0,422.82,423.8,423.13,423.56,128.67419062
141,1460322000.0,422.75,423.56,423.55,423.26,124.06057
142,1460325600.0,422.5,423.35,423.2,423.3,116.61039469
143,1460329200.0,422.5,423.55,423.3,423.4,127.51316388
144,1460332800.0,422.9,423.51,423.29,423.32,147.74833674
145,1460336400.0,423.16,423.62,423.32,423.47,221.67662118
146,1460340000.0,422.7,424.0,423.57,423.93,203.48026759
147,1460343600.0,422.92,423.91,423.83,423.08,208.5256449
148,1460347200.0,423.0,423.61,423.38,423.28,146.78932825
149,1460350800.0,423.04,423.79,423.28,423.55,114.43204
150,1460354400.0,421.61,424.0,423.64,421.87,275.45256067
151,1460358000.0,421.72,422.22,421.88,421.94,59.07654094
152,1460361600.0,421.05,421.94,421.93,421.05,139.73354063
153,1460365200.0,420.64,421.06,421.06,420.78,65.93244674
154,1460368800.0,420.43,421.5,420.78,421.08,152.02056502
155,1460372400.0,420.15,421.32,421.09,420.74,250.18800328
156,1460376000.0,420.68,423.07,420.76,422.83,171.24619798
157,1460379600.0,422.01,422.87,422.83,422.7,221.36531377
158,1460383200.0,421.6,423.28,422.7,423.21,340.2978015
159,1460386800.0,422.0,423.3,423.17,422.6,261.57588286
160,1460390400.0,421.89,422.9,422.6,422.25,291.59669376
161,1460394000.0,421.99,422.5,422.28,422.12,145.50214008
162,1460397600.0,421.93,423.26,422.31,423.03,316.49846006
163,1460401200.0,421.98,423.18,423.1,423.13,330.55441267
164,1460404800.0,423.0,423.5,423.05,423.39,330.36470535
165,1460408400.0,422.91,423.48,423.38,423.19,232.79360819
166,1460412000.0,422.43,423.75,423.2,423.27,245.6657788
167,1460415600.0,423.05,423.94,423.27,423.94,220.70136065
168,1460419200.0,423.87,424.5,423.95,424.5,198.51275327
169,1460422800.0,423.14,424.91,424.4,424.05,524.54996482
170,1460426400.0,423.49,424.65,424.06,424.25,265.40080412
171,1460430000.0,423.98,428.0,424.26,428.0,489.46523823
172,1460433600.0,427.14,429.77,427.99,428.2,502.74555487
173,1460437200.0,427.32,428.28,428.24,427.89,133.35194591
174,1460440800.0,425.5,427.92,427.9,425.51,157.6886231
175,1460444400.0,425.43,426.14,425.51,426.13,109.1769292
176,1460448000.0,425.83,426.66,426.14,426.34,61.15750565
177,1460451600.0,425.98,426.69,426.36,426.4,38.84115083
178,1460455200.0,425.51,426.6,426.4,426.32,112.09564109
179,1460458800.0,425.83,426.61,426.31,426.37,121.46904331
180,1460462400.0,426.09,427.4,426.44,427.21,174.47581111
181,1460466000.0,426.61,428.37,427.23,428.25,190.29174355
182,1460469600.0,426.67,429.05,428.2,426.75,458.08578437
183,1460473200.0,426.8,427.42,426.88,427.42,272.46620542
184,1460476800.0,426.55,427.62,427.42,427.08,252.03369765
185,1460480400.0,426.58,427.47,427.09,427.32,305.6586618
186,1460484000.0,427.15,428.61,427.33,427.54,347.60777479
187,1460487600.0,426.16,427.54,427.53,426.38,233.95338193
188,1460491200.0,426.35,428.03,426.38,426.98,1382.40138446
189,1460494800.0,426.85,427.76,427.08,427.74,184.55355077
190,1460498400.0,427.19,427.76,427.75,427.27,204.46525954
191,1460502000.0,427.34,428.4,427.71,427.8,276.61516828
192,1460505600.0,426.77,428.31,427.8,427.92,328.34437249
193,1460509200.0,427.74,428.5,427.86,428.5,234.27664187
194,1460512800.0,428.34,429.44,428.46,429.2,241.4114842
195,1460516400.0,428.49,429.24,429.21,428.97,295.86940159
196,1460520000.0,428.14,429.13,428.96,428.39,160.59405632
197,1460523600.0,427.68,428.45,428.4,427.68,111.38177107
198,1460527200.0,427.48,429.4,427.78,428.95,468.2395079
199,1460530800.0,427.53,428.97,428.87,427.97,85.79820227
200,1460534400.0,426.07,427.93,427.93,426.08,160.27305017
201,1460538000.0,425.54,426.08,426.07,425.66,96.72882495
202,1460541600.0,425.25,425.95,425.66,425.83,141.7159752
203,1460545200.0,425.0,425.88,425.84,425.88,152.25874691
204,1460548800.0,424.18,426.3,425.88,424.41,299.33016628
205,1460552400.0,423.59,424.72,424.41,424.72,307.56471391
206,1460556000.0,424.56,426.09,424.73,425.9,264.72926646
207,1460559600.0,425.62,426.19,425.89,425.95,192.18810365
208,1460563200.0,425.67,426.2,425.94,426.0,247.75726826
209,1460566800.0,425.76,426.91,426.09,426.54,394.10352061
210,1460570400.0,425.81,427.1,426.5,426.11,225.52424662
211,1460574000.0,424.41,426.5,426.02,424.73,591.95449961
212,1460577600.0,424.19,425.59,424.74,425.59,254.20372166
213,1460581200.0,425.1,425.93,425.59,425.73,240.60882415
214,1460584800.0,425.16,426.0,425.74,425.8,192.53984943
215,1460588400.0,425.3,425.87,425.82,425.58,197.67892918
216,1460592000.0,425.3,426.5,425.58,426.4,284.580793
217,1460595600.0,425.97,426.85,426.21,426.73,148.84403942
218,1460599200.0,426.15,428.0,426.71,427.63,325.97053718
219,1460602800.0,427.26,427.99,427.65,427.79,141.41940866
220,1460606400.0,425.46,427.7,427.69,425.75,207.12747363
221,1460610000.0,425.25,425.95,425.75,425.51,45.92817499
222,1460613600.0,425.02,425.88,425.63,425.32,36.68476901
223,1460617200.0,425.03,425.41,425.37,425.24,31.92418155
224,1460620800.0,425.02,425.39,425.21,425.02,18.01956868
225,1460624400.0,425.06,426.01,425.33,425.53,159.62671748
226,1460628000.0,425.2,426.25,425.53,425.54,150.4907148
227,1460631600.0,425.43,425.8,425.55,425.5,88.26866614
228,1460635200.0,425.2,425.69,425.48,425.44,141.44261145
229,1460638800.0,425.06,426.0,425.45,425.64,275.90433769
230,1460642400.0,425.43,426.0,425.64,425.97,287.9247887
231,1460646000.0,425.61,426.36,425.99,426.07,307.16380098
232,1460649600.0,424.52,426.1,426.0,425.41,392.06055614
233,1460653200.0,425.14,425.9,425.46,425.61,226.47216098
234,1460656800.0,425.05,425.98,425.59,425.98,244.24987824
235,1460660400.0,425.39,426.0,425.98,425.91,202.85393457
236,1460664000.0,425.41,426.08,425.99,425.92,300.58544126
237,1460667600.0,425.21,426.02,425.93,425.87,246.14312405
238,1460671200.0,425.2,425.89,425.86,425.43,210.10486053
239,1460674800.0,425.3,426.32,425.35,426.32,258.43618262
240,1460678400.0,426.08,426.89,426.35,426.71,207.71891138
1,1460682000.0,426.54,427.0,426.86,426.81,160.46201151
2,1460685600.0,426.51,427.45,426.77,427.45,240.83248285
3,1460689200.0,427.31,427.84,427.44,427.72,162.67274432
4,1460692800.0,427.69,428.23,427.73,428.04,240.62346161
5,1460696400.0,427.17,428.04,428.04,427.42,115.96191199
6,1460700000.0,425.72,427.42,427.42,426.15,166.55020278
7,1460703600.0,426.13,426.4,426.15,426.38,13.79865528
8,1460707200.0,426.37,427.29,426.37,426.81,27.1390514
9,1460710800.0,426.83,427.63,426.83,427.63,15.66272134
10,1460714400.0,427.63,427.91,427.63,427.91,5.08906204
11,1460718000.0,427.91,429.25,427.91,429.25,246.03847197
12,1460721600.0,429.24,430.0,429.24,429.98,55.8528267
13,1460725200.0,429.89,429.98,429.98,429.9,118.72156846
14,1460728800.0,429.01,429.9,429.9,429.46,73.4102459
15,1460732400.0,429.45,429.9,429.46,429.88,36.58970457
16,1460736000.0,428.35,429.91,429.89,428.39,451.84345362
17,1460739600.0,428.78,430.0,428.78,429.81,242.50292578
18,1460743200.0,429.42,430.99,429.88,430.89,289.95693005
19,1460746800.0,430.54,431.05,430.89,430.75,250.41272932
20,1460750400.0,430.47,431.0,430.75,431.0,217.99669975
21,1460754000.0,430.14,431.1,430.99,430.14,346.92536565
22,1460757600.0,429.57,430.37,430.32,430.29,336.72712906
23,1460761200.0,430.06,430.96,430.2,430.93,160.52012339
24,1460764800.0,430.61,431.12,430.82,430.93,174.00302093
25,1460768400.0,430.53,431.09,430.93,430.93,175.08553619
26,1460772000.0,430.62,431.1,430.92,430.93,167.63038055
27,1460775600.0,430.98,431.56,431.03,431.56,122.28655191
28,1460779200.0,431.35,431.98,431.55,431.82,185.88418605
29,1460782800.0,431.8,432.87,431.84,432.63,192.15128945
30,1460786400.0,432.43,433.73,432.7,433.73,288.88373216
31,1460790000.0,433.5,434.88,433.72,434.88,218.67975762
32,1460793600.0,433.15,434.89,434.88,433.59,132.18782689
33,1460797200.0,433.27,434.72,433.6,434.01,49.66057323
34,1460800800.0,432.96,434.24,434.14,433.09,139.35439186
35,1460804400.0,432.36,433.53,433.07,432.36,72.84744812
36,1460808000.0,430.78,432.58,432.46,431.08,205.26188171
37,1460811600.0,430.0,431.23,431.08,430.93,186.919554
38,1460815200.0,429.89,431.73,430.89,431.69,213.51901424
39,1460818800.0,430.94,432.14,431.63,431.83,214.2583706
40,1460822400.0,431.29,432.19,431.81,431.87,144.56093432
41,1460826000.0,431.4,432.53,431.83,432.23,196.81332327
42,1460829600.0,432.2,432.67,432.23,432.67,155.00617334
43,1460833200.0,431.92,433.0,432.66,432.61,297.37437203
44,1460836800.0,432.02,433.3,432.91,433.3,153.03473374
45,1460840400.0,433.0,434.11,433.28,433.68,160.23915491
46,1460844000.0,433.23,433.84,433.68,433.83,151.24445868
47,1460847600.0,433.13,433.83,433.8,433.39,137.09932102
48,1460851200.0,433.12,433.83,433.69,433.55,207.16525496
49,1460854800.0,433.45,433.91,433.66,433.79,150.37762596
50,1460858400.0,433.42,434.2,433.82,434.0,106.43513366
51,1460862000.0,433.54,434.11,434.0,433.92,114.18718332
52,1460865600.0,433.51,434.05,433.76,433.69,98.71894581
53,1460869200.0,433.13,433.76,433.68,433.68,127.85592205
54,1460872800.0,433.52,433.99,433.66,433.97,60.18058919
55,1460876400.0,433.54,434.55,433.84,434.49,50.0237075
56,1460880000.0,434.49,434.89,434.49,434.88,33.42050938
57,1460883600.0,433.81,434.92,434.89,434.19,120.5861695
58,1460887200.0,433.31,434.54,434.19,434.46,108.94103024
59,1460890800.0,433.11,434.93,434.45,434.75,92.28196212
60,1460894400.0,432.47,434.83,434.77,432.98,241.1226032
61,1460898000.0,430.09,432.99,432.98,430.09,144.72986144
62,1460901600.0,430.09,432.2,430.75,431.7,100.27537606
63,1460905200.0,430.65,431.93,431.8,431.3,108.95939747
64,1460908800.0,430.54,431.79,431.42,431.79,140.81732223
65,1460912400.0,430.7,431.72,431.71,431.27,151.66940593
66,1460916000.0,429.91,431.58,431.27,430.93,248.45582674
67,1460919600.0,430.6,431.75,430.9,431.63,150.26839678
68,1460923200.0,430.7,431.63,431.63,431.54,146.08301529
69,1460926800.0,430.18,431.54,431.54,430.18,214.61111865
70,1460930400.0,429.15,430.49,430.36,430.37,264.69244846
71,1460934000.0,430.05,431.28,430.4,431.0,117.87515203
72,1460937600.0,430.59,431.61,431.08,431.42,121.9940311
73,1460941200.0,430.5,431.6,431.32,431.6,177.3945015
74,1460944800.0,431.29,431.81,431.55,431.81,205.8935433
75,1460948400.0,431.55,432.5,431.61,432.49,138.61487723
76,1460952000.0,430.64,433.5,432.5,433.3,224.33156806
77,1460955600.0,431.88,434.22,433.46,434.03,81.24995131
78,1460959200.0,433.39,434.46,434.11,433.7,103.90078032
79,1460962800.0,430.36,433.78,433.75,430.36,188.43009893
80,1460966400.0,430.2,430.53,430.36,430.37,183.4849892
81,1460970000.0,429.89,430.55,430.38,430.08,89.72778639
82,1460973600.0,429.88,430.92,430.08,430.39,192.41252035
83,1460977200.0,430.1,430.65,430.39,430.16,140.74052636
84,1460980800.0,429.0,430.17,430.16,429.41,279.20462916
85,1460984400.0,428.44,429.5,429.41,429.26,330.21652921
86,1460988000.0,429.22,430.29,429.39,429.52,200.33242106
87,1460991600.0,428.97,429.88,429.66,429.09,312.97621035
88,1460995200.0,428.69,429.94,429.09,429.0,298.01808232
89,1460998800.0,428.78,429.4,428.96,429.38,222.30565591
90,1461002400.0,429.27,430.26,429.39,430.26,292.339
91,1461006000.0,429.53,430.37,430.21,429.54,304.46624717
92,1461009600.0,429.21,430.0,429.6,429.99,284.99441084
93,1461013200.0,429.22,430.0,429.99,429.73,296.64291472
94,1461016800.0,428.97,429.75,429.74,429.51,295.93820754
95,1461020400.0,429.1,431.16,429.5,430.97,311.71172373
96,1461024000.0,430.34,431.29,430.9,430.69,219.84832211
97,1461027600.0,430.57,431.31,430.6,431.18,269.17575823
98,1461031200.0,431.04,431.7,431.2,431.29,239.89226985
99,1461034800.0,430.53,431.26,431.26,430.78,252.55111654
100,1461038400.0,430.34,431.29,430.78,431.08,209.1515088
101,1461042000.0,430.88,432.35,431.07,432.2,123.49747923
102,1461045600.0,431.51,432.41,432.2,431.88,142.54434329
103,1461049200.0,430.02,432.5,432.01,430.02,278.65323746
104,1461052800.0,429.88,430.09,430.02,430.08,117.29524533
105,1461056400.0,429.84,430.08,430.08,429.9,89.65477095
106,1461060000.0,429.76,430.63,429.9,430.07,145.0411495
107,1461063600.0,429.6,430.45,430.04,430.26,208.83364178
108,1461067200.0,429.95,430.69,430.26,430.69,220.48194125
109,1461070800.0,430.06,430.69,430.68,430.29,209.76963317
110,1461074400.0,429.9,430.43,430.23,430.23,221.15138517
111,1461078000.0,429.22,430.5,430.21,430.4,282.16610295
112,1461081600.0,430.3,430.75,430.44,430.75,265.52092938
113,1461085200.0,430.46,431.16,430.75,431.09,214.48991609
114,1461088800.0,430.63,431.2,431.1,431.06,185.68045727
115,1461092400.0,430.29,431.6,431.06,431.34,449.30489267
116,1461096000.0,431.15,432.9,431.42,432.9,392.55337925
117,1461099600.0,432.54,432.9,432.9,432.63,217.38320742
118,1461103200.0,432.23,434.93,432.63,434.93,538.26581152
119,1461106800.0,434.92,438.2,434.93,437.06,733.6987838
120,1461110400.0,436.17,437.33,437.06,437.28,221.18536835
121,1461114000.0,436.32,437.34,437.3,436.95,229.21891859
122,1461117600.0,436.27,437.0,436.99,436.81,254.29072834
123,1461121200.0,436.63,438.0,436.8,437.53,228.81650188
124,1461124800.0,437.06,438.0,437.49,438.0,169.89025
125,1461128400.0,437.59,438.26,438.0,438.03,158.78142046
126,1461132000.0,437.0,438.25,438.02,437.5,226.0508771
127,1461135600.0,437.28,437.89,437.5,437.44,185.89063278
128,1461139200.0,437.3,438.0,437.53,437.32,146.80083733
129,1461142800.0,436.8,437.5,437.32,437.14,125.03895382
130,1461146400.0,436.65,437.49,437.16,436.85,196.52921846
131,1461150000.0,436.27,437.68,436.9,437.17,216.73268346
132,1461153600.0,436.44,437.42,437.13,437.29,195.4523977
133,1461157200.0,436.79,437.49,437.27,437.45,269.10330673
134,1461160800.0,437.34,438.4,437.44,438.09,210.39943055
135,1461164400.0,437.82,440.0,438.16,439.99,358.26847035
136,1461168000.0,439.21,442.3,440.0,442.2,574.22243373
137,1461171600.0,442.0,443.45,442.21,442.76,526.0515246
138,1461175200.0,440.75,443.0,442.76,440.9,576.58864487
139,1461178800.0,440.5,441.52,440.9,441.37,396.35940445
140,1461182400.0,441.09,443.01,441.26,442.99,407.01037133
141,1461186000.0,441.16,444.01,443.0,442.11,545.14754778
142,1461189600.0,442.12,444.07,442.15,442.72,442.28680187
143,1461193200.0,441.86,443.13,442.76,442.96,290.83997075
144,1461196800.0,442.11,443.17,442.87,443.17,309.57787332
145,1461200400.0,442.9,445.75,443.17,445.75,274.32519469
146,1461204000.0,444.01,446.32,445.66,444.48,285.54896639
147,1461207600.0,444.01,445.55,444.48,445.5,206.45313763
148,1461211200.0,444.22,446.47,445.47,444.53,260.65338871
149,1461214800.0,444.14,445.0,444.29,444.95,210.1939707
150,1461218400.0,441.99,445.0,444.99,442.09,269.90741025
151,1461222000.0,442.18,443.3,442.18,443.0,90.65676088
152,1461225600.0,442.19,443.0,442.99,442.9,107.02136675
153,1461229200.0,442.8,443.0,442.94,443.0,65.77016273
154,1461232800.0,442.13,443.01,442.98,443.01,152.13744716
155,1461236400.0,443.01,443.98,443.01,443.72,140.77142731
156,1461240000.0,442.67,443.81,443.72,442.91,133.97965126
157,1461243600.0,442.86,444.0,442.92,443.45,270.5737351
158,1461247200.0,443.05,444.32,443.37,443.83,327.05930735
159,1461250800.0,443.82,445.15,443.84,444.31,282.73570933
160,1461254400.0,444.12,445.22,444.46,445.2,314.81574891
161,1461258000.0,445.1,449.42,445.2,448.18,754.96107328
162,1461261600.0,447.26,448.94,448.16,447.88,574.63125331
163,1461265200.0,447.78,449.63,447.83,449.59,375.47889885
164,1461268800.0,449.59,452.18,449.59,451.48,752.62870282
165,1461272400.0,450.39,451.72,451.54,450.89,486.63767067
166,1461276000.0,450.53,453.8,450.83,451.25,670.59073866
167,1461279600.0,451.33,453.0,451.39,452.25,376.32141255
168,1461283200.0,449.99,452.95,452.25,450.41,267.35259812
169,1461286800.0,447.02,450.87,450.4,447.02,485.71791018
170,1461290400.0,447.0,449.47,447.16,448.03,446.39519026
171,1461294000.0,447.0,448.87,448.05,448.64,351.86564489
172,1461297600.0,447.99,449.23,448.61,448.27,249.35407339
173,1461301200.0,445.07,448.27,448.27,447.03,282.58815537
174,1461304800.0,446.26,448.09,447.01,446.28,231.70894874
175,1461308400.0,445.24,447.59,446.27,447.5,201.69350668
176,1461312000.0,447.56,448.52,447.56,448.21,145.08218101
177,1461315600.0,447.58,448.97,448.07,448.09,74.03559364
178,1461319200.0,447.32,448.6,448.09,448.28,170.43641736
179,1461322800.0,447.35,448.8,448.39,448.61,172.40084817
180,1461326400.0,447.99,448.88,448.53,447.99,231.51613604
181,1461330000.0,446.6,447.99,447.98,446.99,186.55752129
182,1461333600.0,445.58,447.35,446.99,447.35,313.10088386
183,1461337200.0,446.77,448.66,447.17,448.41,275.9462589
184,1461340800.0,447.13,449.24,448.35,448.66,361.19246037
185,1461344400.0,448.5,449.71,448.58,448.98,331.29240597
186,1461348000.0,448.72,449.67,449.09,449.66,426.21067302
187,1461351600.0,449.5,451.03,449.55,450.64,482.80210394
188,1461355200.0,448.77,450.8,450.66,449.56,482.96856384
189,1461358800.0,447.47,449.87,449.57,448.28,257.75990861
190,1461362400.0,447.63,448.34,448.28,448.06,236.5558614
191,1461366000.0,448.02,449.03,448.02,448.41,150.24788605
192,1461369600.0,448.57,450.34,448.57,449.73,241.62331707
193,1461373200.0,449.51,450.14,449.74,449.59,182.03640521
194,1461376800.0,448.06,449.6,449.58,448.33,189.12908539
195,1461380400.0,447.9,448.88,448.33,448.77,231.16884761
196,1461384000.0,448.16,448.8,448.68,448.51,164.25325679
197,1461387600.0,447.56,448.72,448.6,447.81,157.20213736
198,1461391200.0,447.55,448.59,448.5,447.56,75.44117317
199,1461394800.0,447.66,448.04,447.68,447.86,57.08825656
200,1461398400.0,447.43,447.9,447.89,447.43,99.58034355
201,1461402000.0,447.22,447.89,447.6,447.77,31.14685704
202,1461405600.0,447.03,450.0,447.71,449.96,134.64188369
203,1461409200.0,449.66,450.5,449.96,450.34,99.101622
204,1461412800.0,450.07,451.3,450.34,451.17,172.24518117
205,1461416400.0,450.4,451.27,451.18,450.96,169.93078125
206,1461420000.0,449.4,451.3,450.99,451.07,274.36534103
207,1461423600.0,450.34,451.08,451.07,451.05,168.46536173
208,1461427200.0,450.55,451.47,451.01,451.03,210.71893759
209,1461430800.0,450.76,451.79,450.94,451.34,254.22989
210,1461434400.0,450.78,451.65,451.34,450.99,153.92630117
211,1461438000.0,450.09,451.0,450.98,450.61,172.74609254
