date,how to buy bitcoin,isPartial,window_start,window_end
2020-07-06,47,False,2020-02-21,2020-08-18
2020-07-07,26,False,2020-02-21,2020-08-18
2020-07-08,50,False,2020-02-21,2020-08-18
2020-07-09,36,False,2020-02-21,2020-08-18
2020-07-10,34,False,2020-02-21,2020-08-18
2020-07-11,34,False,2020-02-21,2020-08-18
2020-07-12,42,False,2020-02-21,2020-08-18
2020-07-13,36,False,2020-02-21,2020-08-18
2020-07-14,33,False,2020-02-21,2020-08-18
2020-07-15,54,False,2020-02-21,2020-08-18
2020-07-16,36,False,2020-02-21,2020-08-18
2020-07-17,28,False,2020-02-21,2020-08-18
2020-07-18,45,False,2020-02-21,2020-08-18
2020-07-19,10,False,2020-02-21,2020-08-18
2020-07-20,33,False,2020-02-21,2020-08-18
2020-07-21,43,False,2020-02-21,2020-08-18
2020-07-22,33,False,2020-02-21,2020-08-18
2020-07-23,43,False,2020-02-21,2020-08-18
2020-07-24,41,False,2020-02-21,2020-08-18
2020-07-25,46,False,2020-02-21,2020-08-18
2020-07-26,35,False,2020-02-21,2020-08-18
2020-07-27,43,False,2020-02-21,2020-08-18
2020-07-28,58,False,2020-02-21,2020-08-18
2020-07-29,40,False,2020-02-21,2020-08-18
2020-07-30,40,False,2020-02-21,2020-08-18
2020-07-31,48,False,2020-02-21,2020-08-18
2020-08-01,49,False,2020-02-21,2020-08-18
2020-08-02,81,False,2020-02-21,2020-08-18
2020-08-03,54,False,2020-02-21,2020-08-18
2020-08-04,56,False,2020-02-21,2020-08-18
2020-08-05,33,False,2020-02-21,2020-08-18
2020-08-06,60,False,2020-02-21,2020-08-18
2020-08-07,44,False,2020-02-21,2020-08-18
2020-08-08,65,False,2020-02-21,2020-08-18
2020-08-09,63,False,2020-02-21,2020-08-18
2020-08-10,39,False,2020-02-21,2020-08-18
2020-08-11,45,False,2020-02-21,2020-08-18
2020-08-12,36,False,2020-02-21,2020-08-18
2020-08-13,36,False,2020-02-21,2020-08-18
2020-08-14,48,False,2020-02-21,2020-08-18
2020-08-15,58,False,2020-02-21,2020-08-18
2020-08-16,34,False,2020-02-21,2020-08-18
2020-08-17,45,False,2020-02-21,2020-08-18
2020-08-18,53,False,2020-02-21,2020-08-18
2020-02-22,14,False,2020-02-22,2020-08-19
2020-02-23,43,False,2020-02-22,2020-08-19
2020-02-24,31,False,2020-02-22,2020-08-19
2020-02-25,38,False,2020-02-22,2020-08-19
2020-02-26,40,False,2020-02-22,2020-08-19
2020-02-27,40,False,2020-02-22,2020-08-19
2020-02-28,16,False,2020-02-22,2020-08-19
2020-02-29,14,False,2020-02-22,2020-08-19
2020-03-01,24,False,2020-02-22,2020-08-19
2020-03-02,18,False,2020-02-22,2020-08-19
2020-03-03,34,False,2020-02-22,2020-08-19
2020-03-04,47,False,2020-02-22,2020-08-19
2020-03-05,22,False,2020-02-22,2020-08-19
2020-03-06,35,False,2020-02-22,2020-08-19
2020-03-07,14,False,2020-02-22,2020-08-19
2020-03-08,11,False,2020-02-22,2020-08-19
2020-03-09,27,False,2020-02-22,2020-08-19
2020-03-10,40,False,2020-02-22,2020-08-19
2020-03-11,24,False,2020-02-22,2020-08-19
2020-03-12,45,False,2020-02-22,2020-08-19
2020-03-13,86,False,2020-02-22,2020-08-19
2020-03-14,39,False,2020-02-22,2020-08-19
2020-03-15,38,False,2020-02-22,2020-08-19
2020-03-16,33,False,2020-02-22,2020-08-19
2020-03-17,36,False,2020-02-22,2020-08-19
2020-03-18,58,False,2020-02-22,2020-08-19
2020-03-19,52,False,2020-02-22,2020-08-19
2020-03-20,78,False,2020-02-22,2020-08-19
2020-03-21,51,False,2020-02-22,2020-08-19
2020-03-22,47,False,2020-02-22,2020-08-19
2020-03-23,28,False,2020-02-22,2020-08-19
2020-03-24,57,False,2020-02-22,2020-08-19
2020-03-25,36,False,2020-02-22,2020-08-19
2020-03-26,21,False,2020-02-22,2020-08-19
2020-03-27,29,False,2020-02-22,2020-08-19
2020-03-28,30,False,2020-02-22,2020-08-19
2020-03-29,49,False,2020-02-22,2020-08-19
2020-03-30,38,False,2020-02-22,2020-08-19
2020-03-31,43,False,2020-02-22,2020-08-19
2020-04-01,58,False,2020-02-22,2020-08-19
2020-04-02,56,False,2020-02-22,2020-08-19
2020-04-03,35,False,2020-02-22,2020-08-19
2020-04-04,40,False,2020-02-22,2020-08-19
2020-04-05,43,False,2020-02-22,2020-08-19
2020-04-06,26,False,2020-02-22,2020-08-19
2020-04-07,41,False,2020-02-22,2020-08-19
2020-04-08,36,False,2020-02-22,2020-08-19
2020-04-09,51,False,2020-02-22,2020-08-19
2020-04-10,57,False,2020-02-22,2020-08-19
2020-04-11,37,False,2020-02-22,2020-08-19
2020-04-12,41,False,2020-02-22,2020-08-19
2020-04-13,57,False,2020-02-22,2020-08-19
2020-04-14,38,False,2020-02-22,2020-08-19
2020-04-15,41,False,2020-02-22,2020-08-19
2020-04-16,59,False,2020-02-22,2020-08-19
2020-04-17,45,False,2020-02-22,2020-08-19
2020-04-18,26,False,2020-02-22,2020-08-19
2020-04-19,33,False,2020-02-22,2020-08-19
2020-04-20,32,False,2020-02-22,2020-08-19
2020-04-21,35,False,2020-02-22,2020-08-19
2020-04-22,26,False,2020-02-22,2020-08-19
2020-04-23,48,False,2020-02-22,2020-08-19
2020-04-24,27,False,2020-02-22,2020-08-19
2020-04-25,43,False,2020-02-22,2020-08-19
2020-04-26,26,False,2020-02-22,2020-08-19
2020-04-27,35,False,2020-02-22,2020-08-19
2020-04-28,41,False,2020-02-22,2020-08-19
2020-04-29,40,False,2020-02-22,2020-08-19
2020-04-30,100,False,2020-02-22,2020-08-19
2020-05-01,57,False,2020-02-22,2020-08-19
2020-05-02,42,False,2020-02-22,2020-08-19
2020-05-03,74,False,2020-02-22,2020-08-19
2020-05-04,58,False,2020-02-22,2020-08-19
2020-05-05,67,False,2020-02-22,2020-08-19
2020-05-06,37,False,2020-02-22,2020-08-19
2020-05-07,68,False,2020-02-22,2020-08-19
2020-05-08,72,False,2020-02-22,2020-08-19
2020-05-09,47,False,2020-02-22,2020-08-19
2020-05-10,74,False,2020-02-22,2020-08-19
2020-05-11,47,False,2020-02-22,2020-08-19
2020-05-12,59,False,2020-02-22,2020-08-19
2020-05-13,55,False,2020-02-22,2020-08-19
2020-05-14,44,False,2020-02-22,2020-08-19
2020-05-15,57,False,2020-02-22,2020-08-19
2020-05-16,61,False,2020-02-22,2020-08-19
2020-05-17,61,False,2020-02-22,2020-08-19
2020-05-18,58,False,2020-02-22,2020-08-19
2020-05-19,47,False,2020-02-22,2020-08-19
2020-05-20,35,False,2020-02-22,2020-08-19
2020-05-21,43,False,2020-02-22,2020-08-19
2020-05-22,34,False,2020-02-22,2020-08-19
2020-05-23,44,False,2020-02-22,2020-08-19
2020-05-24,24,False,2020-02-22,2020-08-19
2020-05-25,68,False,2020-02-22,2020-08-19
2020-05-26,32,False,2020-02-22,2020-08-19
2020-05-27,36,False,2020-02-22,2020-08-19
2020-05-28,24,False,2020-02-22,2020-08-19
2020-05-29,34,False,2020-02-22,2020-08-19
2020-05-30,37,False,2020-02-22,2020-08-19
2020-05-31,62,False,2020-02-22,2020-08-19
2020-06-01,33,False,2020-02-22,2020-08-19
2020-06-02,45,False,2020-02-22,2020-08-19
2020-06-03,39,False,2020-02-22,2020-08-19
2020-06-04,56,False,2020-02-22,2020-08-19
2020-06-05,26,False,2020-02-22,2020-08-19
2020-06-06,37,False,2020-02-22,2020-08-19
2020-06-07,51,False,2020-02-22,2020-08-19
2020-06-08,28,False,2020-02-22,2020-08-19
2020-06-09,25,False,2020-02-22,2020-08-19
2020-06-10,27,False,2020-02-22,2020-08-19
2020-06-11,33,False,2020-02-22,2020-08-19
2020-06-12,40,False,2020-02-22,2020-08-19
2020-06-13,55,False,2020-02-22,2020-08-19
2020-06-14,27,False,2020-02-22,2020-08-19
2020-06-15,33,False,2020-02-22,2020-08-19
2020-06-16,44,False,2020-02-22,2020-08-19
2020-06-17,33,False,2020-02-22,2020-08-19
2020-06-18,39,False,2020-02-22,2020-08-19
2020-06-19,28,False,2020-02-22,2020-08-19
2020-06-20,52,False,2020-02-22,2020-08-19
2020-06-21,14,False,2020-02-22,2020-08-19
2020-06-22,40,False,2020-02-22,2020-08-19
2020-06-23,15,False,2020-02-22,2020-08-19
2020-06-24,31,False,2020-02-22,2020-08-19
2020-06-25,41,False,2020-02-22,2020-08-19
2020-06-26,19,False,2020-02-22,2020-08-19
2020-06-27,42,False,2020-02-22,2020-08-19
2020-06-28,40,False,2020-02-22,2020-08-19
2020-06-29,27,False,2020-02-22,2020-08-19
2020-06-30,34,False,2020-02-22,2020-08-19
2020-07-01,31,False,2020-02-22,2020-08-19
2020-07-02,31,False,2020-02-22,2020-08-19
2020-07-03,35,False,2020-02-22,2020-08-19
2020-07-04,21,False,2020-02-22,2020-08-19
2020-07-05,46,False,2020-02-22,2020-08-19
2020-07-06,46,False,2020-02-22,2020-08-19
2020-07-07,25,False,2020-02-22,2020-08-19
2020-07-08,46,False,2020-02-22,2020-08-19
2020-07-09,28,False,2020-02-22,2020-08-19
2020-07-10,29,False,2020-02-22,2020-08-19
2020-07-11,39,False,2020-02-22,2020-08-19
2020-07-12,33,False,2020-02-22,2020-08-19
2020-07-13,37,False,2020-02-22,2020-08-19
2020-07-14,57,False,2020-02-22,2020-08-19
2020-07-15,72,False,2020-02-22,2020-08-19
2020-07-16,19,False,2020-02-22,2020-08-19
2020-07-17,16,False,2020-02-22,2020-08-19
2020-07-18,33,False,2020-02-22,2020-08-19
2020-07-19,40,False,2020-02-22,2020-08-19
2020-07-20,22,False,2020-02-22,2020-08-19
2020-07-21,48,False,2020-02-22,2020-08-19
2020-07-22,51,False,2020-02-22,2020-08-19
2020-07-23,42,False,2020-02-22,2020-08-19
2020-07-24,52,False,2020-02-22,2020-08-19
2020-07-25,33,False,2020-02-22,2020-08-19
2020-07-26,25,False,2020-02-22,2020-08-19
2020-07-27,64,False,2020-02-22,2020-08-19
2020-07-28,70,False,2020-02-22,2020-08-19
2020-07-29,45,False,2020-02-22,2020-08-19
2020-07-30,36,False,2020-02-22,2020-08-19
2020-07-31,34,False,2020-02-22,2020-08-19
2020-08-01,37,False,2020-02-22,2020-08-19
2020-08-02,65,False,2020-02-22,2020-08-19
2020-08-03,44,False,2020-02-22,2020-08-19
2020-08-04,52,False,2020-02-22,2020-08-19
2020-08-05,50,False,2020-02-22,2020-08-19
2020-08-06,44,False,2020-02-22,2020-08-19
2020-08-07,53,False,2020-02-22,2020-08-19
2020-08-08,36,False,2020-02-22,2020-08-19
2020-08-09,54,False,2020-02-22,2020-08-19
2020-08-10,47,False,2020-02-22,2020-08-19
2020-08-11,50,False,2020-02-22,2020-08-19
2020-08-12,40,False,2020-02-22,2020-08-19
2020-08-13,41,False,2020-02-22,2020-08-19
2020-08-14,41,False,2020-02-22,2020-08-19
2020-08-15,36,False,2020-02-22,2020-08-19
2020-08-16,60,False,2020-02-22,2020-08-19
2020-08-17,54,False,2020-02-22,2020-08-19
2020-08-18,56,False,2020-02-22,2020-08-19
2020-08-19,44,False,2020-02-22,2020-08-19
2020-02-23,23,False,2020-02-23,2020-08-20
2020-02-24,36,False,2020-02-23,2020-08-20
2020-02-25,16,False,2020-02-23,2020-08-20
2020-02-26,47,False,2020-02-23,2020-08-20
2020-02-27,55,False,2020-02-23,2020-08-20
2020-02-28,24,False,2020-02-23,2020-08-20
2020-02-29,40,False,2020-02-23,2020-08-20
2020-03-01,44,False,2020-02-23,2020-08-20
2020-03-02,35,False,2020-02-23,2020-08-20
2020-03-03,39,False,2020-02-23,2020-08-20
2020-03-04,54,False,2020-02-23,2020-08-20
2020-03-05,43,False,2020-02-23,2020-08-20
2020-03-06,33,False,2020-02-23,2020-08-20
2020-03-07,36,False,2020-02-23,2020-08-20
2020-03-08,27,False,2020-02-23,2020-08-20
2020-03-09,43,False,2020-02-23,2020-08-20
2020-03-10,51,False,2020-02-23,2020-08-20
2020-03-11,43,False,2020-02-23,2020-08-20
2020-03-12,53,False,2020-02-23,2020-08-20
2020-03-13,64,False,2020-02-23,2020-08-20
2020-03-14,62,False,2020-02-23,2020-08-20
2020-03-15,31,False,2020-02-23,2020-08-20
2020-03-16,69,False,2020-02-23,2020-08-20
2020-03-17,31,False,2020-02-23,2020-08-20
2020-03-18,61,False,2020-02-23,2020-08-20
2020-03-19,66,False,2020-02-23,2020-08-20
2020-03-20,62,False,2020-02-23,2020-08-20
2020-03-21,26,False,2020-02-23,2020-08-20
2020-03-22,26,False,2020-02-23,2020-08-20
2020-03-23,39,False,2020-02-23,2020-08-20
2020-03-24,42,False,2020-02-23,2020-08-20
2020-03-25,35,False,2020-02-23,2020-08-20
2020-03-26,39,False,2020-02-23,2020-08-20
2020-03-27,44,False,2020-02-23,2020-08-20
2020-03-28,42,False,2020-02-23,2020-08-20
2020-03-29,63,False,2020-02-23,2020-08-20
2020-03-30,40,False,2020-02-23,2020-08-20
2020-03-31,44,False,2020-02-23,2020-08-20
2020-04-01,51,False,2020-02-23,2020-08-20
2020-04-02,52,False,2020-02-23,2020-08-20
2020-04-03,53,False,2020-02-23,2020-08-20
2020-04-04,47,False,2020-02-23,2020-08-20
2020-04-05,46,False,2020-02-23,2020-08-20
2020-04-06,59,False,2020-02-23,2020-08-20
2020-04-07,60,False,2020-02-23,2020-08-20
2020-04-08,45,False,2020-02-23,2020-08-20
2020-04-09,62,False,2020-02-23,2020-08-20
2020-04-10,76,False,2020-02-23,2020-08-20
2020-04-11,59,False,2020-02-23,2020-08-20
2020-04-12,52,False,2020-02-23,2020-08-20
2020-04-13,66,False,2020-02-23,2020-08-20
2020-04-14,45,False,2020-02-23,2020-08-20
2020-04-15,64,False,2020-02-23,2020-08-20
2020-04-16,52,False,2020-02-23,2020-08-20
2020-04-17,42,False,2020-02-23,2020-08-20
2020-04-18,42,False,2020-02-23,2020-08-20
2020-04-19,42,False,2020-02-23,2020-08-20
2020-04-20,36,False,2020-02-23,2020-08-20
2020-04-21,70,False,2020-02-23,2020-08-20
2020-04-22,45,False,2020-02-23,2020-08-20
2020-04-23,69,False,2020-02-23,2020-08-20
2020-04-24,42,False,2020-02-23,2020-08-20
2020-04-25,77,False,2020-02-23,2020-08-20
2020-04-26,68,False,2020-02-23,2020-08-20
2020-04-27,52,False,2020-02-23,2020-08-20
2020-04-28,37,False,2020-02-23,2020-08-20
2020-04-29,70,False,2020-02-23,2020-08-20
2020-04-30,96,False,2020-02-23,2020-08-20
2020-05-01,76,False,2020-02-23,2020-08-20
2020-05-02,58,False,2020-02-23,2020-08-20
2020-05-03,69,False,2020-02-23,2020-08-20
2020-05-04,55,False,2020-02-23,2020-08-20
2020-05-05,48,False,2020-02-23,2020-08-20
2020-05-06,62,False,2020-02-23,2020-08-20
2020-05-07,82,False,2020-02-23,2020-08-20
2020-05-08,95,False,2020-02-23,2020-08-20
2020-05-09,77,False,2020-02-23,2020-08-20
2020-05-10,51,False,2020-02-23,2020-08-20
2020-05-11,71,False,2020-02-23,2020-08-20
2020-05-12,96,False,2020-02-23,2020-08-20
2020-05-13,59,False,2020-02-23,2020-08-20
2020-05-14,59,False,2020-02-23,2020-08-20
2020-05-15,100,False,2020-02-23,2020-08-20
2020-05-16,74,False,2020-02-23,2020-08-20
2020-05-17,60,False,2020-02-23,2020-08-20
2020-05-18,81,False,2020-02-23,2020-08-20
2020-05-19,52,False,2020-02-23,2020-08-20
2020-05-20,64,False,2020-02-23,2020-08-20
2020-05-21,50,False,2020-02-23,2020-08-20
2020-05-22,51,False,2020-02-23,2020-08-20
2020-05-23,48,False,2020-02-23,2020-08-20
2020-05-24,22,False,2020-02-23,2020-08-20
2020-05-25,63,False,2020-02-23,2020-08-20
2020-05-26,45,False,2020-02-23,2020-08-20
2020-05-27,45,False,2020-02-23,2020-08-20
2020-05-28,41,False,2020-02-23,2020-08-20
2020-05-29,42,False,2020-02-23,2020-08-20
2020-05-30,47,False,2020-02-23,2020-08-20
2020-05-31,53,False,2020-02-23,2020-08-20
2020-06-01,49,False,2020-02-23,2020-08-20
2020-06-02,68,False,2020-02-23,2020-08-20
2020-06-03,40,False,2020-02-23,2020-08-20
2020-06-04,71,False,2020-02-23,2020-08-20
2020-06-05,48,False,2020-02-23,2020-08-20
2020-06-06,51,False,2020-02-23,2020-08-20
2020-06-07,57,False,2020-02-23,2020-08-20
2020-06-08,39,False,2020-02-23,2020-08-20
2020-06-09,50,False,2020-02-23,2020-08-20
2020-06-10,49,False,2020-02-23,2020-08-20
2020-06-11,27,False,2020-02-23,2020-08-20
2020-06-12,40,False,2020-02-23,2020-08-20
2020-06-13,66,False,2020-02-23,2020-08-20
2020-06-14,56,False,2020-02-23,2020-08-20
2020-06-15,46,False,2020-02-23,2020-08-20
2020-06-16,66,False,2020-02-23,2020-08-20
2020-06-17,42,False,2020-02-23,2020-08-20
2020-06-18,54,False,2020-02-23,2020-08-20
2020-06-19,20,False,2020-02-23,2020-08-20
2020-06-20,48,False,2020-02-23,2020-08-20
2020-06-21,66,False,2020-02-23,2020-08-20
2020-06-22,54,False,2020-02-23,2020-08-20
2020-06-23,50,False,2020-02-23,2020-08-20
2020-06-24,43,False,2020-02-23,2020-08-20
2020-06-25,44,False,2020-02-23,2020-08-20
2020-06-26,28,False,2020-02-23,2020-08-20
2020-06-27,88,False,2020-02-23,2020-08-20
2020-06-28,68,False,2020-02-23,2020-08-20
2020-06-29,19,False,2020-02-23,2020-08-20
2020-06-30,43,False,2020-02-23,2020-08-20
2020-07-01,43,False,2020-02-23,2020-08-20
2020-07-02,39,False,2020-02-23,2020-08-20
2020-07-03,33,False,2020-02-23,2020-08-20
2020-07-04,49,False,2020-02-23,2020-08-20
2020-07-05,58,False,2020-02-23,2020-08-20
2020-07-06,66,False,2020-02-23,2020-08-20
2020-07-07,39,False,2020-02-23,2020-08-20
2020-07-08,63,False,2020-02-23,2020-08-20
2020-07-09,48,False,2020-02-23,2020-08-20
2020-07-10,70,False,2020-02-23,2020-08-20
2020-07-11,59,False,2020-02-23,2020-08-20
2020-07-12,51,False,2020-02-23,2020-08-20
2020-07-13,71,False,2020-02-23,2020-08-20
2020-07-14,52,False,2020-02-23,2020-08-20
2020-07-15,56,False,2020-02-23,2020-08-20
2020-07-16,44,False,2020-02-23,2020-08-20
2020-07-17,46,False,2020-02-23,2020-08-20
2020-07-18,56,False,2020-02-23,2020-08-20
2020-07-19,51,False,2020-02-23,2020-08-20
2020-07-20,56,False,2020-02-23,2020-08-20
2020-07-21,45,False,2020-02-23,2020-08-20
2020-07-22,61,False,2020-02-23,2020-08-20
2020-07-23,78,False,2020-02-23,2020-08-20
2020-07-24,59,False,2020-02-23,2020-08-20
2020-07-25,51,False,2020-02-23,2020-08-20
2020-07-26,51,False,2020-02-23,2020-08-20
2020-07-27,65,False,2020-02-23,2020-08-20
2020-07-28,73,False,2020-02-23,2020-08-20
2020-07-29,70,False,2020-02-23,2020-08-20
2020-07-30,53,False,2020-02-23,2020-08-20
2020-07-31,48,False,2020-02-23,2020-08-20
2020-08-01,52,False,2020-02-23,2020-08-20
2020-08-02,80,False,2020-02-23,2020-08-20
2020-08-03,81,False,2020-02-23,2020-08-20
2020-08-04,51,False,2020-02-23,2020-08-20
2020-08-05,57,False,2020-02-23,2020-08-20
2020-08-06,68,False,2020-02-23,2020-08-20
2020-08-07,83,False,2020-02-23,2020-08-20
2020-08-08,64,False,2020-02-23,2020-08-20
2020-08-09,74,False,2020-02-23,2020-08-20
2020-08-10,71,False,2020-02-23,2020-08-20
2020-08-11,71,False,2020-02-23,2020-08-20
2020-08-12,86,False,2020-02-23,2020-08-20
2020-08-13,72,False,2020-02-23,2020-08-20
2020-08-14,45,False,2020-02-23,2020-08-20
2020-08-15,64,False,2020-02-23,2020-08-20
2020-08-16,68,False,2020-02-23,2020-08-20
2020-08-17,64,False,2020-02-23,2020-08-20
2020-08-18,63,False,2020-02-23,2020-08-20
2020-08-19,32,False,2020-02-23,2020-08-20
2020-08-20,56,False,2020-02-23,2020-08-20
2020-02-24,53,False,2020-02-24,2020-08-21
2020-02-25,25,False,2020-02-24,2020-08-21
2020-02-26,31,False,2020-02-24,2020-08-21
2020-02-27,59,False,2020-02-24,2020-08-21
2020-02-28,22,False,2020-02-24,2020-08-21
2020-02-29,27,False,2020-02-24,2020-08-21
2020-03-01,28,False,2020-02-24,2020-08-21
2020-03-02,24,False,2020-02-24,2020-08-21
2020-03-03,24,False,2020-02-24,2020-08-21
2020-03-04,45,False,2020-02-24,2020-08-21
2020-03-05,28,False,2020-02-24,2020-08-21
2020-03-06,22,False,2020-02-24,2020-08-21
2020-03-07,36,False,2020-02-24,2020-08-21
2020-03-08,20,False,2020-02-24,2020-08-21
2020-03-09,27,False,2020-02-24,2020-08-21
2020-03-10,42,False,2020-02-24,2020-08-21
2020-03-11,10,False,2020-02-24,2020-08-21
2020-03-12,34,False,2020-02-24,2020-08-21
2020-03-13,98,False,2020-02-24,2020-08-21
2020-03-14,44,False,2020-02-24,2020-08-21
2020-03-15,31,False,2020-02-24,2020-08-21
2020-03-16,40,False,2020-02-24,2020-08-21
2020-03-17,58,False,2020-02-24,2020-08-21
2020-03-18,63,False,2020-02-24,2020-08-21
2020-03-19,70,False,2020-02-24,2020-08-21
2020-03-20,64,False,2020-02-24,2020-08-21
2020-03-21,54,False,2020-02-24,2020-08-21
2020-03-22,38,False,2020-02-24,2020-08-21
2020-03-23,32,False,2020-02-24,2020-08-21
2020-03-24,47,False,2020-02-24,2020-08-21
2020-03-25,28,False,2020-02-24,2020-08-21
2020-03-26,21,False,2020-02-24,2020-08-21
2020-03-27,46,False,2020-02-24,2020-08-21
2020-03-28,37,False,2020-02-24,2020-08-21
2020-03-29,60,False,2020-02-24,2020-08-21
2020-03-30,39,False,2020-02-24,2020-08-21
2020-03-31,42,False,2020-02-24,2020-08-21
2020-04-01,39,False,2020-02-24,2020-08-21
2020-04-02,59,False,2020-02-24,2020-08-21
2020-04-03,63,False,2020-02-24,2020-08-21
2020-04-04,64,False,2020-02-24,2020-08-21
2020-04-05,22,False,2020-02-24,2020-08-21
2020-04-06,56,False,2020-02-24,2020-08-21
2020-04-07,40,False,2020-02-24,2020-08-21
2020-04-08,37,False,2020-02-24,2020-08-21
2020-04-09,68,False,2020-02-24,2020-08-21
2020-04-10,79,False,2020-02-24,2020-08-21
2020-04-11,38,False,2020-02-24,2020-08-21
2020-04-12,50,False,2020-02-24,2020-08-21
2020-04-13,41,False,2020-02-24,2020-08-21
2020-04-14,53,False,2020-02-24,2020-08-21
2020-04-15,36,False,2020-02-24,2020-08-21
2020-04-16,57,False,2020-02-24,2020-08-21
2020-04-17,44,False,2020-02-24,2020-08-21
2020-04-18,52,False,2020-02-24,2020-08-21
2020-04-19,45,False,2020-02-24,2020-08-21
2020-04-20,36,False,2020-02-24,2020-08-21
2020-04-21,30,False,2020-02-24,2020-08-21
2020-04-22,30,False,2020-02-24,2020-08-21
2020-04-23,36,False,2020-02-24,2020-08-21
2020-04-24,27,False,2020-02-24,2020-08-21
2020-04-25,49,False,2020-02-24,2020-08-21
2020-04-26,57,False,2020-02-24,2020-08-21
2020-04-27,29,False,2020-02-24,2020-08-21
2020-04-28,56,False,2020-02-24,2020-08-21
2020-04-29,79,False,2020-02-24,2020-08-21
2020-04-30,81,False,2020-02-24,2020-08-21
2020-05-01,90,False,2020-02-24,2020-08-21
2020-05-02,44,False,2020-02-24,2020-08-21
2020-05-03,65,False,2020-02-24,2020-08-21
2020-05-04,46,False,2020-02-24,2020-08-21
2020-05-05,58,False,2020-02-24,2020-08-21
2020-05-06,36,False,2020-02-24,2020-08-21
2020-05-07,70,False,2020-02-24,2020-08-21
2020-05-08,82,False,2020-02-24,2020-08-21
2020-05-09,72,False,2020-02-24,2020-08-21
2020-05-10,84,False,2020-02-24,2020-08-21
2020-05-11,72,False,2020-02-24,2020-08-21
2020-05-12,60,False,2020-02-24,2020-08-21
2020-05-13,46,False,2020-02-24,2020-08-21
2020-05-14,46,False,2020-02-24,2020-08-21
2020-05-15,64,False,2020-02-24,2020-08-21
2020-05-16,45,False,2020-02-24,2020-08-21
2020-05-17,66,False,2020-02-24,2020-08-21
2020-05-18,36,False,2020-02-24,2020-08-21
2020-05-19,46,False,2020-02-24,2020-08-21
2020-05-20,43,False,2020-02-24,2020-08-21
2020-05-21,59,False,2020-02-24,2020-08-21
2020-05-22,34,False,2020-02-24,2020-08-21
2020-05-23,35,False,2020-02-24,2020-08-21
2020-05-24,35,False,2020-02-24,2020-08-21
2020-05-25,49,False,2020-02-24,2020-08-21
2020-05-26,50,False,2020-02-24,2020-08-21
2020-05-27,50,False,2020-02-24,2020-08-21
2020-05-28,37,False,2020-02-24,2020-08-21
2020-05-29,38,False,2020-02-24,2020-08-21
2020-05-30,46,False,2020-02-24,2020-08-21
2020-05-31,38,False,2020-02-24,2020-08-21
2020-06-01,30,False,2020-02-24,2020-08-21
2020-06-02,50,False,2020-02-24,2020-08-21
2020-06-03,48,False,2020-02-24,2020-08-21
2020-06-04,60,False,2020-02-24,2020-08-21
2020-06-05,46,False,2020-02-24,2020-08-21
2020-06-06,53,False,2020-02-24,2020-08-21
2020-06-07,50,False,2020-02-24,2020-08-21
2020-06-08,47,False,2020-02-24,2020-08-21
2020-06-09,44,False,2020-02-24,2020-08-21
2020-06-10,37,False,2020-02-24,2020-08-21
2020-06-11,37,False,2020-02-24,2020-08-21
2020-06-12,35,False,2020-02-24,2020-08-21
2020-06-13,67,False,2020-02-24,2020-08-21
2020-06-14,38,False,2020-02-24,2020-08-21
2020-06-15,34,False,2020-02-24,2020-08-21
2020-06-16,30,False,2020-02-24,2020-08-21
2020-06-17,27,False,2020-02-24,2020-08-21
2020-06-18,31,False,2020-02-24,2020-08-21
2020-06-19,21,False,2020-02-24,2020-08-21
2020-06-20,47,False,2020-02-24,2020-08-21
2020-06-21,47,False,2020-02-24,2020-08-21
2020-06-22,34,False,2020-02-24,2020-08-21
2020-06-23,48,False,2020-02-24,2020-08-21
2020-06-24,21,False,2020-02-24,2020-08-21
2020-06-25,52,False,2020-02-24,2020-08-21
2020-06-26,14,False,2020-02-24,2020-08-21
2020-06-27,85,False,2020-02-24,2020-08-21
2020-06-28,46,False,2020-02-24,2020-08-21
2020-06-29,24,False,2020-02-24,2020-08-21
2020-06-30,28,False,2020-02-24,2020-08-21
2020-07-01,38,False,2020-02-24,2020-08-21
2020-07-02,45,False,2020-02-24,2020-08-21
2020-07-03,29,False,2020-02-24,2020-08-21
2020-07-04,48,False,2020-02-24,2020-08-21
2020-07-05,40,False,2020-02-24,2020-08-21
2020-07-06,42,False,2020-02-24,2020-08-21
2020-07-07,41,False,2020-02-24,2020-08-21
2020-07-08,46,False,2020-02-24,2020-08-21
2020-07-09,43,False,2020-02-24,2020-08-21
2020-07-10,55,False,2020-02-24,2020-08-21
2020-07-11,44,False,2020-02-24,2020-08-21
2020-07-12,49,False,2020-02-24,2020-08-21
2020-07-13,42,False,2020-02-24,2020-08-21
2020-07-14,53,False,2020-02-24,2020-08-21
2020-07-15,50,False,2020-02-24,2020-08-21
2020-07-16,32,False,2020-02-24,2020-08-21
2020-07-17,30,False,2020-02-24,2020-08-21
2020-07-18,54,False,2020-02-24,2020-08-21
2020-07-19,62,False,2020-02-24,2020-08-21
2020-07-20,36,False,2020-02-24,2020-08-21
2020-07-21,32,False,2020-02-24,2020-08-21
2020-07-22,65,False,2020-02-24,2020-08-21
2020-07-23,65,False,2020-02-24,2020-08-21
2020-07-24,41,False,2020-02-24,2020-08-21
2020-07-25,58,False,2020-02-24,2020-08-21
2020-07-26,65,False,2020-02-24,2020-08-21
2020-07-27,83,False,2020-02-24,2020-08-21
